,MAL_ID,Producers
23473,37960,Avex Pictures
23474,37962,Bandai Visual
23475,37962,Lantis
23476,37962,Bandai Namco Games
23477,37963,Production I.G
23478,37963,Anime Beans
23479,37964,Unknown
23480,37965,Movic
23481,37965,Nippon Television Network
23482,37965,TOHO animation
23483,37965,Toy's Factory
23484,37965,Cygames
23485,37965,Yomiuri Shimbun
23486,37966,Unknown
23487,37967,Unknown
23488,37968,TV Tokyo
23489,37969,Toho
23490,37970,XFLAG
23491,37972,TBS
23492,37972,Movic
23493,37972,Magic Capsule
23494,37972,flying DOG
23495,37973,Unknown
23496,37975,NHK
23497,37976,Avex Pictures
23498,37976,Cygames
23499,37976,dugout
23500,37978,TV Tokyo
23501,37978,Lantis
23502,37979,Unknown
23503,37980,Unknown
23504,37981,Unknown
23505,37982,Mainichi Broadcasting System
23506,37982,Kodansha
23507,37982,flying DOG
23508,37982,DMM pictures
23509,37982,Bit Promotion
23510,37983,Unknown
23511,37984,Kadokawa
23512,37985,Sanrio
23513,37985,Netflix
23514,37986,Sotsu
23515,37987,Shochiku
23516,37988,Frontier Works
23517,37988,Nippon Columbia
23518,37988,Studio Mausu
23519,37988,Tokyo MX
23520,37988,Adores
23521,37988,Shinchosha
23522,37988,FuRyu
23523,37988,Exa International
23524,37988,NTT Plala
23525,37988,JY Animation
23526,37989,Magic Capsule
23527,37989,NBCUniversal Entertainment Japan
23528,37989,Tokyo MX
23529,37989,Good Smile Company
23530,37989,Sammy
23531,37989,Shueisha
23532,37989,JR East Marketing & Communications
23533,37989,Twin Engine
23534,37990,Kodansha
23535,37990,Ai Addiction
23536,37990,SKY PerfecTV!
23537,37991,Warner Bros. Japan
23538,37991,KlockWorx
23539,37991,Medicos Entertainment
23540,37991,Shueisha
23541,37992,MAGES.
23542,37992,Cloud22
23543,37993,AT-X
23544,37993,flying DOG
23545,37993,Sony Music Communications
23546,37993,Kadokawa Media House
23547,37993,Ichijinsha
23548,37993,Kadokawa
23549,37994,Netflix
23550,37996,Unknown
23551,37997,Unknown
23552,37998,Sotsu
23553,37999,Aniplex
23554,37999,Mainichi Broadcasting System
23555,37999,Magic Capsule
23556,37999,Shueisha
23557,37999,JR East Marketing & Communications
23558,38000,Aniplex
23559,38000,Shueisha
23560,38001,Unknown
23561,38002,Unknown
23562,38003,WOWOW
23563,38003,Lantis
23564,38003,Movic
23565,38003,Bandai Namco Live Creative
23566,38003,Sony Music Entertainment
23567,38003,Glovision
23568,38003,Kadokawa Media House
23569,38003,Kadokawa
23570,38003,Bandai Namco Arts
23571,38004,Nippon Columbia
23572,38004,Glovision
23573,38004,Anime Beans
23574,38005,Magic Capsule
23575,38005,Nippon Columbia
23576,38005,Kadokawa
23577,38006,Kadokawa
23578,38007,Anime Beans
23579,38007,Cloud22
23580,38008,Unknown
23581,38009,Pony Canyon
23582,38009,Yomiuri TV Enterprise
23583,38009,Bit Promotion
23584,38010,Unknown
23585,38011,Unknown
23586,38012,Unknown
23587,38013,Unknown
23588,38014,Unknown
23589,38015,Unknown
23590,38016,NHK
23591,38016,Fanworks
23592,38017,Unknown
23593,38018,Just Production
23594,38018,DMM.futureworks
23595,38018,S-TAR7
23596,38018,Dokidoki Factory
23597,38019,Production I.G
23598,38019,Anime Beans
23599,38020,Unknown
23600,38021,XFLAG
23601,38021,Warner Bros. Pictures
23602,38022,XFLAG
23603,38023,Unknown
23604,38024,Unknown
23605,38025,Unknown
23606,38026,Unknown
23607,38027,Unknown
23608,38028,Unknown
23609,38029,Unknown
23610,38030,Unknown
23611,38031,Unknown
23612,38032,Unknown
23613,38033,Unknown
23614,38034,Majin
23615,38035,Unknown
23616,38036,Queen Bee
23617,38037,PoRO
23618,38038,Mary Jane
23619,38039,Unknown
23620,38040,Unknown
23621,38042,Space Shower Music
23622,38043,Space Shower Music
23623,38044,Unknown
23624,38045,Unknown
23625,38046,Unknown
23626,38047,Unknown
23627,38048,Unknown
23628,38049,Unknown
23629,38050,Bushiroad
23630,38051,Unknown
23631,38052,Unknown
23632,38054,Unknown
23633,38055,Unknown
23634,38056,Unknown
23635,38057,Unknown
23636,38058,Unknown
23637,38059,Unknown
23638,38060,Decovocal
23639,38061,Unknown
23640,38062,Egg Firm
23641,38063,Unknown
23642,38065,Unknown
23643,38066,Unknown
23644,38067,Unknown
23645,38068,Unknown
23646,38069,Unknown
23647,38070,Unknown
23648,38071,Unknown
23649,38072,Unknown
23650,38073,Unknown
23651,38074,Unknown
23652,38075,Unknown
23653,38078,Toei Video
23654,38080,WOWOW
23655,38080,Movic
23656,38080,KlockWorx
23657,38080,Memory-Tech
23658,38080,King Records
23659,38080,Shueisha
23660,38080,Pony Canyon Enterprise
23661,38081,Unknown
23662,38082,Unknown
23663,38083,TV Tokyo
23664,38083,Ai Addiction
23665,38084,Aniplex
23666,38084,Notes
23667,38084,Delightworks
23668,38084,FILMONY
23669,38085,Production I.G
23670,38085,Aniplex
23671,38086,Aniplex
23672,38087,Unknown
23673,38088,Toei Animation
23674,38089,VAP
23675,38090,Unknown
23676,38091,TV Tokyo
23677,38091,Victor Entertainment
23678,38091,AT-X
23679,38092,Unknown
23680,38093,Unknown
23681,38094,Unknown
23682,38095,Pink Pineapple
23683,38096,Unknown
23684,38097,Unknown
23685,38098,Shogakukan-Shueisha Productions
23686,38098,YTV
23687,38099,Unknown
23688,38100,Anime Beans
23689,38101,Unknown
23690,38104,Unknown
23691,38106,THINKR
23692,38107,PoRO
23693,38110,Bandai Namco Entertainment
23694,38112,Bandai Namco Entertainment
23695,38114,TBS
23696,38117,Unknown
23697,38118,Unknown
23698,38119,Unknown
23699,38120,Unknown
23700,38121,Unknown
23701,38122,Unknown
23702,38123,Unknown
23703,38124,Unknown
23704,38125,Unknown
23705,38126,Unknown
23706,38127,Unknown
23707,38128,Unknown
23708,38129,Unknown
23709,38130,Unknown
23710,38131,Unknown
23711,38132,Unknown
23712,38133,Unknown
23713,38134,Unknown
23714,38135,Unknown
23715,38136,Unknown
23716,38137,Unknown
23717,38138,Unknown
23718,38140,Unknown
23719,38141,Unknown
23720,38142,Unknown
23721,38145,AT-X
23722,38145,NBCUniversal Entertainment Japan
23723,38145,Tokyo MX
23724,38145,Avex Pictures
23725,38145,Q-Tec
23726,38145,BS11
23727,38145,ABC Animation
23728,38145,GYAO!
23729,38145,BookLive
23730,38147,Include P.D.
23731,38147,Ongaq
23732,38149,Unknown
23733,38150,DMM pictures
23734,38153,Big Bang
23735,38154,Unknown
23736,38157,Lantis
23737,38158,Unknown
23738,38161,Mainichi Broadcasting System
23739,38161,Movic
23740,38161,Glovision
23741,38161,DMM pictures
23742,38161,Kadokawa
23743,38162,Sotsu
23744,38162,AT-X
23745,38162,Tokyo MX
23746,38162,Exit Tunes
23747,38162,Radio Osaka
23748,38162,Rakuten
23749,38162,Cloud22
23750,38163,Unknown
23751,38164,Anime Beans
23752,38166,Unknown
23753,38167,Unknown
23754,38174,Unknown
23755,38175,Unknown
23756,38177,Unknown
23757,38179,Unknown
23758,38180,Unknown
23759,38181,Unknown
23760,38186,Aniplex
23761,38186,Movic
23762,38186,Barnum Studio
23763,38186,Magic Capsule
23764,38186,Shueisha
23765,38186,BS11
23766,38186,ADK
23767,38191,Unknown
23768,38192,Sotsu
23769,38192,Mainichi Broadcasting System
23770,38192,Tohokushinsha Film Corporation
23771,38192,DeNA
23772,38192,Nippon Cultural Broadcasting
23773,38194,Unknown
23774,38195,Unknown
23775,38196,Unknown
23776,38198,Unknown
23777,38199,Bushiroad
23778,38201,Shochiku
23779,38203,Lantis
23780,38203,Bandai Namco Entertainment
23781,38206,Unknown
23782,38211,Unknown
23783,38212,Studio Mausu
23784,38212,Namu Animation
23785,38217,bilibili
23786,38217,Alchemy Bros.
23787,38219,Half H.P Studio
23788,38219,Anime Beans
23789,38220,Tencent Penguin Pictures
23790,38220,China Literature Limited
23791,38226,AT-X
23792,38226,Seven
23793,38226,Futabasha
23794,38226,A-Craft
23795,38226,AQUA ARIS
23796,38234,Unknown
23797,38235,TV Tokyo
23798,38235,Dentsu
23799,38246,Unknown
23800,38249,Unknown
23801,38250,Tencent Animation & Comics
23802,38251,Unknown
23803,38252,Pink Pineapple
23804,38254,DAX Production
23805,38254,Twin Planet
23806,38256,Aniplex
23807,38256,Houbunsha
23808,38256,f4samurai
23809,38260,Unknown
23810,38262,NHK
23811,38262,NHK Enterprises
23812,38262,Mattel Creations
23813,38265,Unknown
23814,38267,Unknown
23815,38268,Square Enix
23816,38268,Sotsu
23817,38268,Genco
23818,38268,Lantis
23819,38268,Magic Capsule
23820,38268,Fields
23821,38268,bilibili
23822,38268,Bandai Namco Arts
23823,38268,Happinet
23824,38271,Unknown
23825,38272,Anime Beans
23826,38272,Cloud22
23827,38273,Unknown
23828,38274,Unknown
23829,38276,Genco
23830,38276,MediaNet
23831,38276,Nippon Columbia
23832,38276,Ai Addiction
23833,38276,Shogakukan
23834,38276,ABC Animation
23835,38276,Happinet
23836,38276,HOBBY BASE Yellow Submarine
23837,38279,Unknown
23838,38284,Unknown
23839,38285,Unknown
23840,38287,NHK
23841,38290,Unknown
23842,38291,Unknown
23843,38292,Ankama
23844,38295,Unknown
23845,38297,Unknown
23846,38299,Unknown
23847,38301,Digital Frontier
23848,38301,Bandai Namco Arts
23849,38302,Toei Video
23850,38302,AT-X
23851,38302,Being
23852,38302,Yomiuri TV Enterprise
23853,38302,Kadokawa
23854,38302,JY Animation
23855,38302,Crunchyroll SC Anime Fund
23856,38302,MAGNET
23857,38302,Video Market
23858,38304,NHK
23859,38305,NHK
23860,38306,NHK
23861,38307,NHK
23862,38308,NHK
23863,38309,NHK
23864,38310,NHK
23865,38311,NHK
23866,38312,Unknown
23867,38313,Sotsu
23868,38319,NHK
23869,38320,NHK
23870,38321,NHK
23871,38322,NHK
23872,38323,NHK
23873,38324,NHK
23874,38325,Tencent Animation & Comics
23875,38326,NHK
23876,38327,NHK
23877,38328,Frontier Works
23878,38328,Sotsu
23879,38328,Toho
23880,38328,Nitroplus
23881,38328,i0+
23882,38328,Yostar Pictures
23883,38328,Stray Cats
23884,38329,Aniplex
23885,38329,Tokyo MX
23886,38329,Hakuhodo DY Music & Pictures
23887,38329,Nagoya Broadcasting Network
23888,38329,BS11
23889,38329,ABC Animation
23890,38329,Kadokawa
23891,38330,Mary Jane
23892,38331,Shochiku
23893,38331,YTV
23894,38331,Tokyo MX
23895,38331,BS11
23896,38331,JR East Marketing & Communications
23897,38331,Marui Group
23898,38331,Rakuten
23899,38333,Unknown
23900,38337,Unknown
23901,38338,Unknown
23902,38339,Unknown
23903,38341,Unknown
23904,38346,Unknown
23905,38347,Unknown
23906,38348,Production I.G
23907,38348,Anime Beans
23908,38349,Aniplex
23909,38349,Half H.P Studio
23910,38349,Fujipacific Music
23911,38352,Unknown
23912,38353,Unknown
23913,38354,Takeshobo
23914,38357,Unknown
23915,38360,Unknown
23916,38361,Unknown
23917,38362,Unknown
23918,38363,Unknown
23919,38365,TV Tokyo
23920,38367,Unknown
23921,38368,Unknown
23922,38372,Unknown
23923,38373,Unknown
23924,38375,Unknown
23925,38376,Unknown
23926,38378,Alpha Group Co. Ltd.
23927,38379,Alpha Group Co. Ltd.
23928,38383,BookLive
23929,38383,ibis Capital Partners
23930,38383,Global Solutions
23931,38384,Unknown
23932,38385,Unknown
23933,38386,Unknown
23934,38387,Unknown
23935,38389,Unknown
23936,38390,Lantis
23937,38390,Bandai Namco Live Creative
23938,38390,Ai Addiction
23939,38390,Kadokawa Media House
23940,38390,NTT Plala
23941,38390,Kadokawa
23942,38390,Bandai Namco Arts
23943,38392,Unknown
23944,38393,Unknown
23945,38395,Typhoon Graphics
23946,38395,S-TAR7
23947,38395,COMICSMART
23948,38397,Unknown
23949,38398,Unknown
23950,38400,Unknown
23951,38403,Anime Beans
23952,38407,Unknown
23953,38408,Dentsu
23954,38408,Yomiuri Telecasting
23955,38408,Movic
23956,38408,Sony Music Entertainment
23957,38408,TOHO animation
23958,38408,Shueisha
23959,38409,Unknown
23960,38410,Unknown
23961,38411,Unknown
23962,38412,Unknown
23963,38413,Tohokushinsha Film Corporation
23964,38413,Tencent Animation & Comics
23965,38413,Tencent Games
23966,38414,TV Tokyo
23967,38414,AT-X
23968,38414,Memory-Tech
23969,38414,Hakuhodo DY Music & Pictures
23970,38414,Kadokawa
23971,38416,Tencent Animation & Comics
23972,38416,Tencent Games
23973,38416,Friendly Land
23974,38416,Stray Cats
23975,38419,Unknown
23976,38420,Unknown
23977,38422,Warner Bros. Japan
23978,38424,Unknown
23979,38425,Genco
23980,38425,AT-X
23981,38425,Bushiroad
23982,38425,Shounen Gahousha
23983,38425,Kadokawa
23984,38426,Unknown
23985,38427,TV Tokyo
23986,38427,Sony Creative Products
23987,38429,Unknown
23988,38431,Unknown
23989,38433,Bandai Namco Entertainment
23990,38433,DMM.futureworks
23991,38433,Aoni Production
23992,38435,bilibili
23993,38436,Unknown
23994,38440,Chukyo TV Broadcasting
23995,38444,Unknown
23996,38445,Unknown
23997,38446,Unknown
23998,38449,Polygon Pictures
23999,38449,Polygon Magic
24000,38450,Tencent Penguin Pictures
24001,38451,Shogakukan-Shueisha Productions
24002,38453,Pink Pineapple
24003,38456,Unknown
24004,38461,Unknown
24005,38464,Shochiku Media Division
24006,38467,Unknown
24007,38469,XFLAG
24008,38470,Unknown
24009,38471,Unknown
24010,38472,Kadokawa
24011,38473,Unknown
24012,38474,Half H.P Studio
24013,38474,MAGES.
24014,38474,DeNA
24015,38475,Unknown
24016,38476,Sotsu
24017,38476,AT-X
24018,38476,KlockWorx
24019,38476,Houbunsha
24020,38476,MAGES.
24021,38476,BS11
24022,38476,DeNA
24023,38476,FuRyu
24024,38477,Unknown
24025,38478,Unknown
24026,38480,Square Enix
24027,38480,Movic
24028,38480,AT-X
24029,38480,Warner Bros. Japan
24030,38480,NBCUniversal Entertainment Japan
24031,38480,Kadokawa
24032,38481,Square Enix
24033,38481,Movic
24034,38481,AT-X
24035,38481,Warner Bros. Japan
24036,38481,NBCUniversal Entertainment Japan
24037,38481,Kadokawa
24038,38483,Aniplex
24039,38483,Movic
24040,38483,Barnum Studio
24041,38483,Tokyo MX
24042,38483,Q-Tec
24043,38483,Docomo Anime Store
24044,38483,BS11
24045,38483,Straight Edge
24046,38483,Kadokawa
24047,38484,Unknown
24048,38485,Unknown
24049,38486,Unknown
24050,38487,Unknown
24051,38488,Unknown
24052,38489,Unknown
24053,38490,Tencent Penguin Pictures
24054,38490,iQIYI
24055,38491,Tencent Penguin Pictures
24056,38491,China Literature Limited
24057,38493,Unknown
24058,38495,Toy's Factory
24059,38496,Unknown
24060,38497,Unknown
24061,38498,Unknown
24062,38500,Unknown
24063,38501,Unknown
24064,38502,Space Shower Music
24065,38503,Felicity
24066,38504,Unknown
24067,38505,Unknown
24068,38506,Unknown
24069,38507,Unknown
24070,38508,Unknown
24071,38509,Unknown
24072,38510,Unknown
24073,38511,Unknown
24074,38513,Unknown
24075,38520,Unknown
24076,38521,Unknown
24077,38524,Production I.G
24078,38524,Dentsu
24079,38524,Mainichi Broadcasting System
24080,38524,Pony Canyon
24081,38524,Kodansha
24082,38524,Techno Sound
24083,38524,Pony Canyon Enterprise
24084,38525,Unknown
24085,38526,Unknown
24086,38527,Unknown
24087,38528,China Literature Limited
24088,38529,Hakuhodo DY Music & Pictures
24089,38529,Bandai Namco Arts
24090,38530,TV Asahi
24091,38530,Shogakukan-Shueisha Productions
24092,38530,Asatsu DK
24093,38530,Toho
24094,38530,Fujiko F. Fujio Pro
24095,38530,Shogakukan
24096,38533,Tencent Animation & Comics
24097,38533,Tencent Penguin Pictures
24098,38534,Alpha Group Co. Ltd.
24099,38535,Alpha Group Co. Ltd.
24100,38536,Unknown
24101,38537,Alpha Group Co. Ltd.
24102,38538,Alpha Group Co. Ltd.
24103,38539,Unknown
24104,38540,Unknown
24105,38544,VAP
24106,38544,WOWOW
24107,38544,MediaNet
24108,38544,YTV
24109,38544,Asmik Ace
24110,38544,Nippon Television Network
24111,38544,Tokyo MX
24112,38544,Dynamo Pictures
24113,38544,Rakuten
24114,38544,Happinet
24115,38545,Walt Disney Japan
24116,38549,Unknown
24117,38551,Unknown
24118,38552,Unknown
24119,38554,Unknown
24120,38555,Mainichi Broadcasting System
24121,38555,Asmik Ace
24122,38555,King Records
24123,38555,Ichijinsha
24124,38555,Nichion
24125,38556,Unknown
24126,38557,Unknown
24127,38558,flying DOG
24128,38560,Unknown
24129,38561,Anime Beans
24130,38562,Unknown
24131,38568,Unknown
24132,38569,Unknown
24133,38570,Unknown
24134,38571,Unknown
24135,38572,Sotsu
24136,38572,AT-X
24137,38572,KlockWorx
24138,38572,Nippon Television Network
24139,38572,Tokyo MX
24140,38572,Avex Pictures
24141,38572,GYAO!
24142,38572,Kadokawa
24143,38572,KLab
24144,38572,entama
24145,38573,Toranoana
24146,38573,Q-Tec
24147,38573,Contents Seed
24148,38577,Unknown
24149,38578,TV Asahi
24150,38578,Echoes
24151,38579,Anime Beans
24152,38585,Unknown
24153,38587,Victor Entertainment
24154,38594,Lawson Entertainment
24155,38600,Unknown
24156,38601,Square Enix
24157,38601,Sotsu
24158,38601,Genco
24159,38601,Lantis
24160,38601,Magic Capsule
24161,38601,Fields
24162,38601,bilibili
24163,38601,Bandai Namco Arts
24164,38601,Happinet
24165,38603,Unknown
24166,38606,Unknown
24167,38609,Unknown
24168,38610,Nihon Ad Systems
24169,38610,Kodansha
24170,38610,KlockWorx
24171,38610,flying DOG
24172,38610,Avex Pictures
24173,38610,Q-Tec
24174,38610,Docomo Anime Store
24175,38610,GYAO!
24176,38610,BS NTV
24177,38610,Marui Group
24178,38611,Unknown
24179,38612,Unknown
24180,38613,Unknown
24181,38614,Unknown
24182,38616,Unknown
24183,38618,Benesse Corporation
24184,38619,AT-X
24185,38619,Kadokawa Media House
24186,38619,Kadokawa
24187,38620,PoRO
24188,38621,Unknown
24189,38622,Unknown
24190,38623,Unknown
24191,38624,Unknown
24192,38626,Sanrio
24193,38627,Sanrio
24194,38628,Sotsu
24195,38628,Netflix
24196,38629,TV Asahi
24197,38629,Asatsu DK
24198,38631,Unknown
24199,38632,Unknown
24200,38640,Unknown
24201,38641,Unknown
24202,38642,Unknown
24203,38643,Unknown
24204,38644,Unknown
24205,38646,Unknown
24206,38647,Unknown
24207,38648,Unknown
24208,38650,NBCUniversal Entertainment Japan
24209,38650,i0+
24210,38653,Unknown
24211,38656,Aniplex
24212,38656,AT-X
24213,38656,Tokyo MX
24214,38656,Akita Shoten
24215,38656,BS11
24216,38656,Kanetsu Investment
24217,38656,CA-Cygames Anime Fund
24218,38656,Hochi Shimbun
24219,38656,ADK
24220,38658,Unknown
24221,38659,AT-X
24222,38659,Kadokawa Media House
24223,38659,Kadokawa
24224,38659,Legs
24225,38663,Unknown
24226,38664,Square Enix
24227,38667,Unknown
24228,38668,Shogakukan-Shueisha Productions
24229,38668,Mainichi Broadcasting System
24230,38668,Movic
24231,38668,TOHO animation
24232,38668,BS11
24233,38668,Shogakukan
24234,38668,Sumitomo
24235,38668,RAY
24236,38668,Pia
24237,38669,Unknown
24238,38670,Sotsu
24239,38670,Pony Canyon
24240,38670,AT-X
24241,38670,Nippon Television Network
24242,38670,Tokyo MX
24243,38670,JY Animation
24244,38671,Mainichi Broadcasting System
24245,38671,Kodansha
24246,38671,bilibili
24247,38671,DMM pictures
24248,38671,DMM Music
24249,38672,Unknown
24250,38673,Unknown
24251,38674,Unknown
24252,38676,Unknown
24253,38677,Tencent Penguin Pictures
24254,38677,China Literature Limited
24255,38678,Unknown
24256,38680,TV Tokyo
24257,38680,TV Osaka
24258,38680,Nihon Ad Systems
24259,38680,Hakusensha
24260,38680,Avex Pictures
24261,38680,TMS Music
24262,38681,Unknown
24263,38683,Unknown
24264,38685,Unknown
24265,38688,Unknown
24266,38689,Tencent Penguin Pictures
24267,38690,iQIYI
24268,38691,TOHO animation
24269,38691,Shueisha
24270,38693,Unknown
24271,38699,Unknown
24272,38700,Geidai Animation
24273,38701,Geidai Animation
24274,38702,Unknown
24275,38703,Unknown
24276,38705,Unknown
24277,38707,Sotsu
24278,38707,Pony Canyon
24279,38708,Pink Pineapple
24280,38710,Unknown
24281,38711,Unknown
24282,38712,Unknown
24283,38714,Unknown
24284,38715,Unknown
24285,38716,Unknown
24286,38717,Unknown
24287,38719,Bandai Entertainment
24288,38719,Magic Capsule
24289,38720,TMS Music
24290,38722,Takeshobo
24291,38727,Unknown
24292,38728,Unknown
24293,38729,Unknown
24294,38731,TV Tokyo
24295,38731,Sotsu
24296,38731,AT-X
24297,38731,DAX Production
24298,38732,Unknown
24299,38733,Unknown
24300,38735,Nihon Ad Systems
24301,38735,BS Fuji
24302,38735,Netflix
24303,38738,Unknown
24304,38739,Sunrise
24305,38740,Unknown
24306,38741,Tencent Penguin Pictures
24307,38742,bilibili
24308,38743,Benesse Corporation
24309,38744,Square Enix
24310,38745,Unknown
24311,38748,Unknown
24312,38749,Unknown
24313,38752,Unknown
24314,38753,Mainichi Broadcasting System
24315,38753,Kodansha
24316,38753,DMM pictures
24317,38756,Lute
24318,38757,Unknown
24319,38758,Unknown
24320,38759,Docomo Anime Store
24321,38759,Kadokawa
24322,38760,Unknown
24323,38762,Unknown
24324,38763,Unknown
24325,38764,Unknown
